,ForecastId,Province_State,Country_Region,Date,geo,ConfirmedCases,Fatalities,Country_Province
4874,4875,French Guiana,France,2020-04-17,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4875,4876,French Guiana,France,2020-04-18,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4876,4877,French Guiana,France,2020-04-19,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4877,4878,French Guiana,France,2020-04-20,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4878,4879,French Guiana,France,2020-04-21,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4879,4880,French Guiana,France,2020-04-22,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4880,4881,French Guiana,France,2020-04-23,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4881,4882,French Guiana,France,2020-04-24,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4882,4883,French Guiana,France,2020-04-25,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4883,4884,French Guiana,France,2020-04-26,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4884,4885,French Guiana,France,2020-04-27,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4885,4886,French Guiana,France,2020-04-28,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4886,4887,French Guiana,France,2020-04-29,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4887,4888,French Guiana,France,2020-04-30,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4888,4889,French Guiana,France,2020-05-01,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4889,4890,French Guiana,France,2020-05-02,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4890,4891,French Guiana,France,2020-05-03,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4891,4892,French Guiana,France,2020-05-04,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4892,4893,French Guiana,France,2020-05-05,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4893,4894,French Guiana,France,2020-05-06,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4894,4895,French Guiana,France,2020-05-07,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4895,4896,French Guiana,France,2020-05-08,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4896,4897,French Guiana,France,2020-05-09,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4897,4898,French Guiana,France,2020-05-10,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4898,4899,French Guiana,France,2020-05-11,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4899,4900,French Guiana,France,2020-05-12,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4900,4901,French Guiana,France,2020-05-13,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4901,4902,French Guiana,France,2020-05-14,FranceFrench Guiana,96.0,0.0,"French Guiana, France"
4902,4903,French Polynesia,France,2020-04-02,FranceFrench Polynesia,37.0,0.0,"French Polynesia, France"
4903,4904,French Polynesia,France,2020-04-03,FranceFrench Polynesia,39.0,0.0,"French Polynesia, France"
4904,4905,French Polynesia,France,2020-04-04,FranceFrench Polynesia,40.0,0.0,"French Polynesia, France"
4905,4906,French Polynesia,France,2020-04-05,FranceFrench Polynesia,41.0,0.0,"French Polynesia, France"
4906,4907,French Polynesia,France,2020-04-06,FranceFrench Polynesia,42.0,0.0,"French Polynesia, France"
4907,4908,French Polynesia,France,2020-04-07,FranceFrench Polynesia,47.0,0.0,"French Polynesia, France"
4908,4909,French Polynesia,France,2020-04-08,FranceFrench Polynesia,51.0,0.0,"French Polynesia, France"
4909,4910,French Polynesia,France,2020-04-09,FranceFrench Polynesia,51.0,0.0,"French Polynesia, France"
4910,4911,French Polynesia,France,2020-04-10,FranceFrench Polynesia,51.0,0.0,"French Polynesia, France"
4911,4912,French Polynesia,France,2020-04-11,FranceFrench Polynesia,51.0,0.0,"French Polynesia, France"
4912,4913,French Polynesia,France,2020-04-12,FranceFrench Polynesia,53.0,0.0,"French Polynesia, France"
4913,4914,French Polynesia,France,2020-04-13,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4914,4915,French Polynesia,France,2020-04-14,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4915,4916,French Polynesia,France,2020-04-15,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4916,4917,French Polynesia,France,2020-04-16,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4917,4918,French Polynesia,France,2020-04-17,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4918,4919,French Polynesia,France,2020-04-18,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4919,4920,French Polynesia,France,2020-04-19,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4920,4921,French Polynesia,France,2020-04-20,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4921,4922,French Polynesia,France,2020-04-21,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4922,4923,French Polynesia,France,2020-04-22,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4923,4924,French Polynesia,France,2020-04-23,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4924,4925,French Polynesia,France,2020-04-24,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4925,4926,French Polynesia,France,2020-04-25,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4926,4927,French Polynesia,France,2020-04-26,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4927,4928,French Polynesia,France,2020-04-27,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4928,4929,French Polynesia,France,2020-04-28,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4929,4930,French Polynesia,France,2020-04-29,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4930,4931,French Polynesia,France,2020-04-30,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4931,4932,French Polynesia,France,2020-05-01,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4932,4933,French Polynesia,France,2020-05-02,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4933,4934,French Polynesia,France,2020-05-03,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4934,4935,French Polynesia,France,2020-05-04,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4935,4936,French Polynesia,France,2020-05-05,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4936,4937,French Polynesia,France,2020-05-06,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4937,4938,French Polynesia,France,2020-05-07,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4938,4939,French Polynesia,France,2020-05-08,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4939,4940,French Polynesia,France,2020-05-09,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4940,4941,French Polynesia,France,2020-05-10,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4941,4942,French Polynesia,France,2020-05-11,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4942,4943,French Polynesia,France,2020-05-12,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4943,4944,French Polynesia,France,2020-05-13,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4944,4945,French Polynesia,France,2020-05-14,FranceFrench Polynesia,55.0,0.0,"French Polynesia, France"
4945,4946,Guadeloupe,France,2020-04-02,FranceGuadeloupe,128.0,6.0,"Guadeloupe, France"
4946,4947,Guadeloupe,France,2020-04-03,FranceGuadeloupe,130.0,7.0,"Guadeloupe, France"
4947,4948,Guadeloupe,France,2020-04-04,FranceGuadeloupe,134.0,7.0,"Guadeloupe, France"
4948,4949,Guadeloupe,France,2020-04-05,FranceGuadeloupe,135.0,7.0,"Guadeloupe, France"
4949,4950,Guadeloupe,France,2020-04-06,FranceGuadeloupe,135.0,7.0,"Guadeloupe, France"
4950,4951,Guadeloupe,France,2020-04-07,FranceGuadeloupe,139.0,7.0,"Guadeloupe, France"
4951,4952,Guadeloupe,France,2020-04-08,FranceGuadeloupe,141.0,8.0,"Guadeloupe, France"
4952,4953,Guadeloupe,France,2020-04-09,FranceGuadeloupe,141.0,8.0,"Guadeloupe, France"
4953,4954,Guadeloupe,France,2020-04-10,FranceGuadeloupe,143.0,8.0,"Guadeloupe, France"
4954,4955,Guadeloupe,France,2020-04-11,FranceGuadeloupe,143.0,8.0,"Guadeloupe, France"
4955,4956,Guadeloupe,France,2020-04-12,FranceGuadeloupe,143.0,8.0,"Guadeloupe, France"
4956,4957,Guadeloupe,France,2020-04-13,FranceGuadeloupe,143.0,8.0,"Guadeloupe, France"
4957,4958,Guadeloupe,France,2020-04-14,FranceGuadeloupe,145.0,8.0,"Guadeloupe, France"
4958,4959,Guadeloupe,France,2020-04-15,FranceGuadeloupe,145.0,8.0,"Guadeloupe, France"
4959,4960,Guadeloupe,France,2020-04-16,FranceGuadeloupe,145.0,8.0,"Guadeloupe, France"
4960,4961,Guadeloupe,France,2020-04-17,FranceGuadeloupe,145.0,8.0,"Guadeloupe, France"
4961,4962,Guadeloupe,France,2020-04-18,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4962,4963,Guadeloupe,France,2020-04-19,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4963,4964,Guadeloupe,France,2020-04-20,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4964,4965,Guadeloupe,France,2020-04-21,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4965,4966,Guadeloupe,France,2020-04-22,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4966,4967,Guadeloupe,France,2020-04-23,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4967,4968,Guadeloupe,France,2020-04-24,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4968,4969,Guadeloupe,France,2020-04-25,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4969,4970,Guadeloupe,France,2020-04-26,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4970,4971,Guadeloupe,France,2020-04-27,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4971,4972,Guadeloupe,France,2020-04-28,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4972,4973,Guadeloupe,France,2020-04-29,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4973,4974,Guadeloupe,France,2020-04-30,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4974,4975,Guadeloupe,France,2020-05-01,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4975,4976,Guadeloupe,France,2020-05-02,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4976,4977,Guadeloupe,France,2020-05-03,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4977,4978,Guadeloupe,France,2020-05-04,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4978,4979,Guadeloupe,France,2020-05-05,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4979,4980,Guadeloupe,France,2020-05-06,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4980,4981,Guadeloupe,France,2020-05-07,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4981,4982,Guadeloupe,France,2020-05-08,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4982,4983,Guadeloupe,France,2020-05-09,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4983,4984,Guadeloupe,France,2020-05-10,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4984,4985,Guadeloupe,France,2020-05-11,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4985,4986,Guadeloupe,France,2020-05-12,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4986,4987,Guadeloupe,France,2020-05-13,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4987,4988,Guadeloupe,France,2020-05-14,FranceGuadeloupe,148.0,8.0,"Guadeloupe, France"
4988,4989,Martinique,France,2020-04-02,FranceMartinique,138.0,3.0,"Martinique, France"
4989,4990,Martinique,France,2020-04-03,FranceMartinique,143.0,3.0,"Martinique, France"
4990,4991,Martinique,France,2020-04-04,FranceMartinique,145.0,3.0,"Martinique, France"
4991,4992,Martinique,France,2020-04-05,FranceMartinique,149.0,4.0,"Martinique, France"
4992,4993,Martinique,France,2020-04-06,FranceMartinique,151.0,4.0,"Martinique, France"
4993,4994,Martinique,France,2020-04-07,FranceMartinique,152.0,4.0,"Martinique, France"
4994,4995,Martinique,France,2020-04-08,FranceMartinique,154.0,6.0,"Martinique, France"
4995,4996,Martinique,France,2020-04-09,FranceMartinique,154.0,6.0,"Martinique, France"
4996,4997,Martinique,France,2020-04-10,FranceMartinique,155.0,6.0,"Martinique, France"
4997,4998,Martinique,France,2020-04-11,FranceMartinique,155.0,6.0,"Martinique, France"
4998,4999,Martinique,France,2020-04-12,FranceMartinique,155.0,6.0,"Martinique, France"
4999,5000,Martinique,France,2020-04-13,FranceMartinique,157.0,6.0,"Martinique, France"
5000,5001,Martinique,France,2020-04-14,FranceMartinique,157.0,6.0,"Martinique, France"
5001,5002,Martinique,France,2020-04-15,FranceMartinique,158.0,8.0,"Martinique, France"
5002,5003,Martinique,France,2020-04-16,FranceMartinique,158.0,8.0,"Martinique, France"
5003,5004,Martinique,France,2020-04-17,FranceMartinique,158.0,8.0,"Martinique, France"
5004,5005,Martinique,France,2020-04-18,FranceMartinique,158.0,8.0,"Martinique, France"
5005,5006,Martinique,France,2020-04-19,FranceMartinique,163.0,12.0,"Martinique, France"
5006,5007,Martinique,France,2020-04-20,FranceMartinique,163.0,12.0,"Martinique, France"
5007,5008,Martinique,France,2020-04-21,FranceMartinique,163.0,12.0,"Martinique, France"
5008,5009,Martinique,France,2020-04-22,FranceMartinique,163.0,12.0,"Martinique, France"
5009,5010,Martinique,France,2020-04-23,FranceMartinique,163.0,12.0,"Martinique, France"
5010,5011,Martinique,France,2020-04-24,FranceMartinique,163.0,12.0,"Martinique, France"
5011,5012,Martinique,France,2020-04-25,FranceMartinique,163.0,12.0,"Martinique, France"
5012,5013,Martinique,France,2020-04-26,FranceMartinique,163.0,12.0,"Martinique, France"
5013,5014,Martinique,France,2020-04-27,FranceMartinique,163.0,12.0,"Martinique, France"
5014,5015,Martinique,France,2020-04-28,FranceMartinique,163.0,12.0,"Martinique, France"
5015,5016,Martinique,France,2020-04-29,FranceMartinique,163.0,12.0,"Martinique, France"
5016,5017,Martinique,France,2020-04-30,FranceMartinique,163.0,12.0,"Martinique, France"
5017,5018,Martinique,France,2020-05-01,FranceMartinique,163.0,12.0,"Martinique, France"
5018,5019,Martinique,France,2020-05-02,FranceMartinique,163.0,12.0,"Martinique, France"
5019,5020,Martinique,France,2020-05-03,FranceMartinique,163.0,12.0,"Martinique, France"
5020,5021,Martinique,France,2020-05-04,FranceMartinique,163.0,12.0,"Martinique, France"
5021,5022,Martinique,France,2020-05-05,FranceMartinique,163.0,12.0,"Martinique, France"
5022,5023,Martinique,France,2020-05-06,FranceMartinique,163.0,12.0,"Martinique, France"
5023,5024,Martinique,France,2020-05-07,FranceMartinique,163.0,12.0,"Martinique, France"
5024,5025,Martinique,France,2020-05-08,FranceMartinique,163.0,12.0,"Martinique, France"
5025,5026,Martinique,France,2020-05-09,FranceMartinique,163.0,12.0,"Martinique, France"
5026,5027,Martinique,France,2020-05-10,FranceMartinique,163.0,12.0,"Martinique, France"
5027,5028,Martinique,France,2020-05-11,FranceMartinique,163.0,12.0,"Martinique, France"
5028,5029,Martinique,France,2020-05-12,FranceMartinique,163.0,12.0,"Martinique, France"
5029,5030,Martinique,France,2020-05-13,FranceMartinique,163.0,12.0,"Martinique, France"
5030,5031,Martinique,France,2020-05-14,FranceMartinique,163.0,12.0,"Martinique, France"
5031,5032,Mayotte,France,2020-04-02,FranceMayotte,116.0,1.0,"Mayotte, France"
5032,5033,Mayotte,France,2020-04-03,FranceMayotte,128.0,2.0,"Mayotte, France"
5033,5034,Mayotte,France,2020-04-04,FranceMayotte,134.0,2.0,"Mayotte, France"
5034,5035,Mayotte,France,2020-04-05,FranceMayotte,147.0,2.0,"Mayotte, France"
5035,5036,Mayotte,France,2020-04-06,FranceMayotte,147.0,2.0,"Mayotte, France"
5036,5037,Mayotte,France,2020-04-07,FranceMayotte,171.0,2.0,"Mayotte, France"
5037,5038,Mayotte,France,2020-04-08,FranceMayotte,171.0,2.0,"Mayotte, France"
5038,5039,Mayotte,France,2020-04-09,FranceMayotte,184.0,2.0,"Mayotte, France"
5039,5040,Mayotte,France,2020-04-10,FranceMayotte,191.0,2.0,"Mayotte, France"
5040,5041,Mayotte,France,2020-04-11,FranceMayotte,196.0,3.0,"Mayotte, France"
5041,5042,Mayotte,France,2020-04-12,FranceMayotte,196.0,3.0,"Mayotte, France"
5042,5043,Mayotte,France,2020-04-13,FranceMayotte,207.0,3.0,"Mayotte, France"
5043,5044,Mayotte,France,2020-04-14,FranceMayotte,217.0,3.0,"Mayotte, France"
5044,5045,Mayotte,France,2020-04-15,FranceMayotte,217.0,3.0,"Mayotte, France"
5045,5046,Mayotte,France,2020-04-16,FranceMayotte,233.0,3.0,"Mayotte, France"
5046,5047,Mayotte,France,2020-04-17,FranceMayotte,245.0,4.0,"Mayotte, France"
5047,5048,Mayotte,France,2020-04-18,FranceMayotte,254.0,4.0,"Mayotte, France"
5048,5049,Mayotte,France,2020-04-19,FranceMayotte,271.0,4.0,"Mayotte, France"
5049,5050,Mayotte,France,2020-04-20,FranceMayotte,271.0,4.0,"Mayotte, France"
5050,5051,Mayotte,France,2020-04-21,FranceMayotte,271.0,4.0,"Mayotte, France"
5051,5052,Mayotte,France,2020-04-22,FranceMayotte,271.0,4.0,"Mayotte, France"
5052,5053,Mayotte,France,2020-04-23,FranceMayotte,271.0,4.0,"Mayotte, France"
5053,5054,Mayotte,France,2020-04-24,FranceMayotte,271.0,4.0,"Mayotte, France"
5054,5055,Mayotte,France,2020-04-25,FranceMayotte,271.0,4.0,"Mayotte, France"
5055,5056,Mayotte,France,2020-04-26,FranceMayotte,271.0,4.0,"Mayotte, France"
5056,5057,Mayotte,France,2020-04-27,FranceMayotte,271.0,4.0,"Mayotte, France"
5057,5058,Mayotte,France,2020-04-28,FranceMayotte,271.0,4.0,"Mayotte, France"
5058,5059,Mayotte,France,2020-04-29,FranceMayotte,271.0,4.0,"Mayotte, France"
5059,5060,Mayotte,France,2020-04-30,FranceMayotte,271.0,4.0,"Mayotte, France"
5060,5061,Mayotte,France,2020-05-01,FranceMayotte,271.0,4.0,"Mayotte, France"
5061,5062,Mayotte,France,2020-05-02,FranceMayotte,271.0,4.0,"Mayotte, France"
5062,5063,Mayotte,France,2020-05-03,FranceMayotte,271.0,4.0,"Mayotte, France"
5063,5064,Mayotte,France,2020-05-04,FranceMayotte,271.0,4.0,"Mayotte, France"
5064,5065,Mayotte,France,2020-05-05,FranceMayotte,271.0,4.0,"Mayotte, France"
5065,5066,Mayotte,France,2020-05-06,FranceMayotte,271.0,4.0,"Mayotte, France"
5066,5067,Mayotte,France,2020-05-07,FranceMayotte,271.0,4.0,"Mayotte, France"
5067,5068,Mayotte,France,2020-05-08,FranceMayotte,271.0,4.0,"Mayotte, France"
5068,5069,Mayotte,France,2020-05-09,FranceMayotte,271.0,4.0,"Mayotte, France"
5069,5070,Mayotte,France,2020-05-10,FranceMayotte,271.0,4.0,"Mayotte, France"
5070,5071,Mayotte,France,2020-05-11,FranceMayotte,271.0,4.0,"Mayotte, France"
5071,5072,Mayotte,France,2020-05-12,FranceMayotte,271.0,4.0,"Mayotte, France"
5072,5073,Mayotte,France,2020-05-13,FranceMayotte,271.0,4.0,"Mayotte, France"
5073,5074,Mayotte,France,2020-05-14,FranceMayotte,271.0,4.0,"Mayotte, France"
5074,5075,New Caledonia,France,2020-04-02,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5075,5076,New Caledonia,France,2020-04-03,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5076,5077,New Caledonia,France,2020-04-04,FranceNew Caledonia,17.0,0.0,"New Caledonia, France"
5077,5078,New Caledonia,France,2020-04-05,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5078,5079,New Caledonia,France,2020-04-06,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5079,5080,New Caledonia,France,2020-04-07,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5080,5081,New Caledonia,France,2020-04-08,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5081,5082,New Caledonia,France,2020-04-09,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5082,5083,New Caledonia,France,2020-04-10,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5083,5084,New Caledonia,France,2020-04-11,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5084,5085,New Caledonia,France,2020-04-12,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5085,5086,New Caledonia,France,2020-04-13,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5086,5087,New Caledonia,France,2020-04-14,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5087,5088,New Caledonia,France,2020-04-15,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5088,5089,New Caledonia,France,2020-04-16,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5089,5090,New Caledonia,France,2020-04-17,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5090,5091,New Caledonia,France,2020-04-18,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5091,5092,New Caledonia,France,2020-04-19,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5092,5093,New Caledonia,France,2020-04-20,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5093,5094,New Caledonia,France,2020-04-21,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5094,5095,New Caledonia,France,2020-04-22,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5095,5096,New Caledonia,France,2020-04-23,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5096,5097,New Caledonia,France,2020-04-24,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5097,5098,New Caledonia,France,2020-04-25,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5098,5099,New Caledonia,France,2020-04-26,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5099,5100,New Caledonia,France,2020-04-27,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5100,5101,New Caledonia,France,2020-04-28,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5101,5102,New Caledonia,France,2020-04-29,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5102,5103,New Caledonia,France,2020-04-30,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5103,5104,New Caledonia,France,2020-05-01,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5104,5105,New Caledonia,France,2020-05-02,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5105,5106,New Caledonia,France,2020-05-03,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5106,5107,New Caledonia,France,2020-05-04,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5107,5108,New Caledonia,France,2020-05-05,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5108,5109,New Caledonia,France,2020-05-06,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5109,5110,New Caledonia,France,2020-05-07,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5110,5111,New Caledonia,France,2020-05-08,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5111,5112,New Caledonia,France,2020-05-09,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5112,5113,New Caledonia,France,2020-05-10,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5113,5114,New Caledonia,France,2020-05-11,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5114,5115,New Caledonia,France,2020-05-12,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5115,5116,New Caledonia,France,2020-05-13,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5116,5117,New Caledonia,France,2020-05-14,FranceNew Caledonia,18.0,0.0,"New Caledonia, France"
5117,5118,Reunion,France,2020-04-02,FranceReunion,308.0,0.0,"Reunion, France"
5118,5119,Reunion,France,2020-04-03,FranceReunion,321.0,0.0,"Reunion, France"
5119,5120,Reunion,France,2020-04-04,FranceReunion,334.0,0.0,"Reunion, France"
5120,5121,Reunion,France,2020-04-05,FranceReunion,344.0,0.0,"Reunion, France"
5121,5122,Reunion,France,2020-04-06,FranceReunion,349.0,0.0,"Reunion, France"
5122,5123,Reunion,France,2020-04-07,FranceReunion,358.0,0.0,"Reunion, France"
5123,5124,Reunion,France,2020-04-08,FranceReunion,358.0,0.0,"Reunion, France"
5124,5125,Reunion,France,2020-04-09,FranceReunion,362.0,0.0,"Reunion, France"
5125,5126,Reunion,France,2020-04-10,FranceReunion,382.0,0.0,"Reunion, France"
5126,5127,Reunion,France,2020-04-11,FranceReunion,388.0,0.0,"Reunion, France"
5127,5128,Reunion,France,2020-04-12,FranceReunion,389.0,0.0,"Reunion, France"
5128,5129,Reunion,France,2020-04-13,FranceReunion,391.0,0.0,"Reunion, France"
5129,5130,Reunion,France,2020-04-14,FranceReunion,391.0,0.0,"Reunion, France"
5130,5131,Reunion,France,2020-04-15,FranceReunion,391.0,0.0,"Reunion, France"
5131,5132,Reunion,France,2020-04-16,FranceReunion,394.0,0.0,"Reunion, France"
5132,5133,Reunion,France,2020-04-17,FranceReunion,402.0,0.0,"Reunion, France"
5133,5134,Reunion,France,2020-04-18,FranceReunion,407.0,0.0,"Reunion, France"
5134,5135,Reunion,France,2020-04-19,FranceReunion,408.0,0.0,"Reunion, France"
5135,5136,Reunion,France,2020-04-20,FranceReunion,408.0,0.0,"Reunion, France"
5136,5137,Reunion,France,2020-04-21,FranceReunion,408.0,0.0,"Reunion, France"
5137,5138,Reunion,France,2020-04-22,FranceReunion,408.0,0.0,"Reunion, France"
5138,5139,Reunion,France,2020-04-23,FranceReunion,408.0,0.0,"Reunion, France"
5139,5140,Reunion,France,2020-04-24,FranceReunion,408.0,0.0,"Reunion, France"
5140,5141,Reunion,France,2020-04-25,FranceReunion,408.0,0.0,"Reunion, France"
5141,5142,Reunion,France,2020-04-26,FranceReunion,408.0,0.0,"Reunion, France"
5142,5143,Reunion,France,2020-04-27,FranceReunion,408.0,0.0,"Reunion, France"
5143,5144,Reunion,France,2020-04-28,FranceReunion,408.0,0.0,"Reunion, France"
5144,5145,Reunion,France,2020-04-29,FranceReunion,408.0,0.0,"Reunion, France"
5145,5146,Reunion,France,2020-04-30,FranceReunion,408.0,0.0,"Reunion, France"
5146,5147,Reunion,France,2020-05-01,FranceReunion,408.0,0.0,"Reunion, France"
5147,5148,Reunion,France,2020-05-02,FranceReunion,408.0,0.0,"Reunion, France"
5148,5149,Reunion,France,2020-05-03,FranceReunion,408.0,0.0,"Reunion, France"
5149,5150,Reunion,France,2020-05-04,FranceReunion,408.0,0.0,"Reunion, France"
5150,5151,Reunion,France,2020-05-05,FranceReunion,408.0,0.0,"Reunion, France"
5151,5152,Reunion,France,2020-05-06,FranceReunion,408.0,0.0,"Reunion, France"
5152,5153,Reunion,France,2020-05-07,FranceReunion,408.0,0.0,"Reunion, France"
5153,5154,Reunion,France,2020-05-08,FranceReunion,408.0,0.0,"Reunion, France"
5154,5155,Reunion,France,2020-05-09,FranceReunion,408.0,0.0,"Reunion, France"
5155,5156,Reunion,France,2020-05-10,FranceReunion,408.0,0.0,"Reunion, France"
5156,5157,Reunion,France,2020-05-11,FranceReunion,408.0,0.0,"Reunion, France"
